#id	check	kind	owner	path	line	detail
b9ed2336e33b	catalog(uncited)	handled	JS-G07	-	0	UNCITED — `[?]` everywhere is the only fill that round-trips across an override (JLS side: JLS 4.8): a RAW type erases the REFERENCE's generics, not the class's
78e531d9d040	catalog(uncited)	handled	JS-G08	-	0	UNCITED — the rendering depends on whether the scope is an override (JLS side: JLS 4.8): the same raw Java type renders DIFFERENTLY per scope, and correctly so
a059b1d2b6bb	catalog(uncited)	handled	JS-G09	-	0	UNCITED — an explicit cast is the image (JLS side: JLS 5.1.9): UNCHECKED CONVERSION at a raw type is legal in Java and is not in Scala
ac8d477920fa	catalog(uncited)	handled	JS-G12	-	0	UNCITED — the marker must never be printed (JLS side: JLS 15.9.1, 18): a diamond's inference variable has NO NAMEABLE type
cb60a8255fcd	catalog(uncited)	handled	JS-G13	-	0	UNCITED — `Array[T]` is invariant, so a cast is needed at the use (JLS side: JLS 4.10.3, 10.10): Java arrays are COVARIANT, with a runtime `ArrayStoreException`; Scala's are invariant
0cde26b00cef	catalog(uncited)	handled	JS-G15	-	0	UNCITED — the same restriction, reached through JS-G13's generality (JLS side: JLS 15.10.1): GENERIC ARRAY CREATION is illegal in Java, so only the cast idiom reaches the engine
8e8bf19fb753	catalog(uncited)	handled	JS-G17	-	0	UNCITED — `.length` is a method and the array constructor reference is a lambda (JLS side: JLS 10.7, 15.13): `.length`, an array's `Class` object, and `T[]::new`
a8b012018b9c	catalog(uncited)	handled	JS-G18	-	0	UNCITED — a producer/consumer erasure conflict the frontend has to resolve (JLS side: JLS 4.6): under `noClasspath` a REFERENCE erases and a DECLARATION does not
097007e1109e	catalog(uncited)	handled	JS-G22	-	0	UNCITED — the receiver view and the member's type through it must be produced together (JLS side: JLS 4.8): a raw member access through an ERASED RECEIVER types the CALL, not just the receiver
b9b2f192761b	catalog(uncited)	handled	JS-G29	-	0	UNCITED — Scala infers the same arguments where they are determined (JLS side: JLS 15.9.1): diamond inference in the ordinary case
1587c7edf556	catalog(uncited)	handled	JS-G30	-	0	UNCITED — an unconstrained inference variable resolves to the lower bound (JLS side: JLS 18.1.3): an UNCONSTRAINED method type parameter: Java infers its BOUND and Scala infers `Nothing`
c6a03c1fe7db	catalog(uncited)	handled	JS-G31	-	0	UNCITED — no Scala 3 reference page located; the SAM-conversion behaviour is probed, not cited (JLS side: JLS 15.2): a POLY EXPRESSION must never be cast as a whole
835fcc8d210c	catalog(uncited)	handled	JS-G32	-	0	UNCITED — the callee's variables are not in scope at the call site (JLS side: JLS 18.5.1): a callee's OWN type variables never resolve at the caller
4ec1ed5b5c8a	catalog(uncited)	handled	JS-G33	-	0	UNCITED — no Scala 3 reference page located for the eligibility rule (JLS side: JLS 9.8, 15.27.3): SAM conversion eligibility
9c80181f29bf	catalog(uncited)	handled	JS-G34	-	0	UNCITED — `A & B` is the image (JLS side: JLS 4.9, 15.16): a Java INTERSECTION in a cast becomes Scala's `&`
b983cac13b87	catalog(uncited)	handled	JS-G35	-	0	UNCITED — the bound is checked at every use, so a naive erasure is rejected (JLS side: JLS 4.4): Scala CHECKS an F-bound where javac does not
a0165a369d1e	catalog(uncited)	handled	JS-G37	-	0	UNCITED — a declared vararg becomes an array parameter, so callers must pack (JLS side: JLS 8.4.1, 15.12.4.2): `T...` is an `Array[T]`, materialised at the port's OWN call sites
a2f710fd0ae6	catalog(uncited)	handled	JS-G38	-	0	UNCITED — the component type, not `is an array`, decides (JLS side: JLS 15.12.4.2): a vararg slot ALREADY holding an array must not be re-packed — and a primitive array never forwards
1a207f77540c	catalog(uncited)	handled	JS-G39	-	0	UNCITED — a class file's `T...` is a repeated parameter, so a bare array conforms as ONE element (JLS side: JLS 15.12.4.2): an EXTERNAL callee's `T...` is read by scalac as a REPEATED parameter
924371cff7ae	catalog(uncited)	handled	JS-G40	-	0	UNCITED — only a spec over the composition finds it (JLS side: JLS 15.12.4.2): the COMPOSITION of JS-G38 and JS-G39 — an array forwarded through an external vararg slot
f8943e1b9286	catalog(uncited)	handled	JS-G42	-	0	UNCITED — the DECLARATION is the source that is correct in all four (JLS side: JLS 15.12.4.2, 18): a generic vararg's COMPONENT element type has four layered sources
f19ad35b5053	catalog(uncited)	handled	JS-G43	-	0	UNCITED — each form is a different lambda, and `Flags.isStatic` is the discriminator (JLS side: JLS 15.13): METHOD REFERENCES are five forms sharing one syntax — static, unbound, bound, constructor, array constructor
864970b851e2	catalog(uncited)	handled	JS-S01	-	0	UNCITED — `boundary`/`break` resolve the innermost `Label` in implicit scope (JLS side: JLS 14.15, 14.16): an unlabelled `break`/`continue` binds LEXICALLY to the innermost enclosing loop or switch
baa652a5468f	catalog(uncited)	handled	JS-S02	-	0	UNCITED — Scala has no labelled statement; a named `boundary` is the image (JLS side: JLS 14.7): a LABEL sits on any statement, not only on a loop
151125719bb7	catalog(uncited)	handled	JS-S03	-	0	UNCITED — `boundary.break` with no `using` resolves the innermost `Label` (JLS side: JLS 14.15): a `boundary` the emitter INTERPOSES steals the enclosing loop's un-annotated jumps
275c52696dbc	catalog(uncited)	handled	JS-S04	-	0	UNCITED — a `match` arm never falls through (JLS side: JLS 14.11.3): switch FALLTHROUGH runs the next case's statements
992f43fbf6e0	catalog(uncited)	handled	JS-S05	-	0	UNCITED — an unmatched `match` throws `MatchError` (JLS side: JLS 14.11.3): a `switch` with no `default` FALLS OUT; a `match` with no `case _` throws
cf8f90e23ba9	catalog(uncited)	handled	JS-S06	-	0	UNCITED — a `match` arm cannot be left early (JLS side: JLS 14.15): an unlabelled `break` in the MIDDLE of a case ends the CASE
7f10e6c09f25	catalog(uncited)	handled	JS-S07	-	0	UNCITED — no counterpart; the two must be told apart before stripping (JLS side: JLS 14.15): only an UNLABELLED trailing `break` terminates a case; a labelled one leaves the LOOP
97b9cfa9f5c3	catalog(uncited)	handled	JS-S08	-	0	UNCITED — `null` matches no literal pattern and reaches the last arm (JLS side: JLS 14.11.2): a `null` selector throws NPE IMPLICITLY — a classic switch has no `case null` to opt out with
0f3c40f5f2f7	catalog(uncited)	handled	JS-S09	-	0	UNCITED — a `match` is already an expression, so the image exists (JLS side: JLS 15.28, 14.21): switch EXPRESSIONS and `yield`
430dd93f51a8	catalog(uncited)	handled	JS-S11	-	0	UNCITED — `scala.util.boundary.Break` extends `RuntimeException` (JLS side: JLS 14.15, 14.20): a translated CATCH swallows a translated JUMP — `boundary.Break` is a `RuntimeException`
ddb00ef3eec4	catalog(uncited)	handled	JS-S13	-	0	UNCITED — no counterpart statement; `Using` is not one (it is a lambda) (JLS side: JLS 14.20.3): try-with-resources closes on ANY completion, in reverse order, before this try's own catch
60e97f8ed28b	catalog(uncited)	handled	JS-S14	-	0	UNCITED — a union type in the pattern (JLS side: JLS 14.20): multi-catch `A | B`
974224a3c2de	catalog(uncited)	handled	JS-S15	-	0	UNCITED — the same, by construction of the emitted loop (JLS side: JLS 14.14.2): the enhanced-for expression is evaluated ONCE, and arrays and `Iterable` differ
a36f6e8ee774	catalog(uncited)	handled	JS-S16	-	0	UNCITED — a `for` binding is a `val` (JLS side: JLS 14.14.2): the enhanced-for BINDING may be reassigned in the body, and may be declared at a supertype
98ba228d9f2d	catalog(uncited)	handled	JS-S17	-	0	UNCITED — `while` has no update clause, so it has to be placed (JLS side: JLS 14.14.1): the classic `for`'s UPDATE runs on `continue`, and its `ForInit` scopes to the loop
d461084a2020	catalog(uncited)	handled	JS-S18	-	0	UNCITED — Scala 3 has no `do`-`while`; `while ({ body; cond }) ()` is the image (JLS side: JLS 14.13): `do`-`while` — Scala 3 removed it
62291c7fd294	catalog(uncited)	handled	JS-S21	-	0	UNCITED — a `return` in a Scala lambda is a non-local return from the enclosing method (JLS side: JLS 15.27.2): `return` inside a lambda body returns from the LAMBDA, not from the method
bd6e520e2d23	catalog(uncited)	handled	JS-S22	-	0	UNCITED — `.synchronized`, with the same monitor bytecode (JLS side: JLS 14.19): `synchronized` as a statement
1c3b367e92aa	catalog(uncited)	handled	JS-S25	-	0	UNCITED — Scala has no unreachable-statement rule (JLS side: JLS 14.21): Java REJECTS unreachable code and Scala allows it — composed with `break`
1c32968f82ee	catalog(uncited)	non-diff	JS-C11	-	0	UNCITED — the same JVM mechanism (JLS side: JLS 12.4.2): a superclass is initialised before its subclass
420f8947e9ff	catalog(uncited)	non-diff	JS-C15	-	0	UNCITED — the identical hazard (JLS side: JLS 12.5): a virtual call from a constructor sees UNINITIALISED subclass state
7f39b3ac3114	catalog(uncited)	non-diff	JS-C27	-	0	UNCITED — the same rule (JLS side: JLS 8.4.8.3): covariant return types
fcfdede1771b	catalog(uncited)	non-diff	JS-C28	-	0	UNCITED — a source-to-source port never sees one (JLS side: JLS 13.1): bridge methods
ba28de187562	catalog(uncited)	non-diff	JS-C32	-	0	UNCITED — Scala captures a `var` too, so it is a superset (JLS side: JLS 4.12.4): a captured local must be EFFECTIVELY FINAL in Java
5636d9e7c1a1	catalog(uncited)	non-diff	JS-C35	-	0	UNCITED — a private trait member is the image (JLS side: JLS 9.4): interface `private` methods
56c451bc112c	catalog(uncited)	non-diff	JS-E08	-	0	UNCITED — the same distinction exists, with the same bytecode (JLS side: JLS 15.22.2): `&`/`|`/`^` on `boolean` are non-short-circuit and `&&`/`||` are not
261cc8583230	catalog(uncited)	non-diff	JS-E09	-	0	UNCITED — the shift operators mask identically on the JVM (JLS side: JLS 15.19): a shift distance is masked to the operand's width
74252df3bd41	catalog(uncited)	non-diff	JS-E10	-	0	UNCITED — shared JVM instructions (JLS side: JLS 15.17): integer division and remainder, and the floating-point edge cases
e05a70ecb428	catalog(uncited)	non-diff	JS-E11	-	0	UNCITED — the same evaluation order (JLS side: JLS 15.26.1, 10.4): an array store evaluates its operands before the bounds check
c4f2f43a2b59	catalog(uncited)	non-diff	JS-E12	-	0	UNCITED — the same order (JLS side: JLS 15.12.4.1, 15.12.4.4): the receiver's null check happens after the arguments are evaluated
8faf04024f4b	catalog(uncited)	non-diff	JS-G19	-	0	UNCITED — the same erasure, and javac already rejected the clash (JLS side: JLS 4.6, 8.4.2): post-erasure overload clash
d6776d4b162e	catalog(uncited)	non-diff	JS-G24	-	0	UNCITED — the same unboxing, through the same wrapper method (JLS side: JLS 5.1.8): unboxing `null` throws NPE
a5bf97900dd8	catalog(uncited)	non-diff	JS-G28	-	0	UNCITED — `Predef.Integer2int` applies where Java unboxed (JLS side: JLS 5.1.7): the `Int`/`Integer` boundary, and scalac's own boxing
548e67ff7aa6	catalog(uncited)	non-diff	JS-S20	-	0	UNCITED — Scala permits the shadowing Java rejects (JLS side: JLS 14.4.3): redeclaring a local in a nested block
7d8932747dbf	catalog(uncited)	non-diff	JS-S24	-	0	UNCITED — the same `athrow` (JLS side: JLS 14.18): `throw null`
7e52b616aeb9	catalog(uncited)	open	JS-C12	-	0	UNCITED — Scala reads the field's default rather than rejecting (JLS side: JLS 8.3.3): a FORWARD REFERENCE to a later field is a Java compile error and a silent default read in Scala
737cb70cfc1e	catalog(uncited)	open	JS-G02	-	0	UNCITED — Scala captures per use, so the two uses are unrelated (JLS side: JLS 5.1.10): CAPTURE CONVERSION relates two uses of one wildcard in a single expression
848f3c3cb684	catalog(uncited)	open	JS-G16	-	0	UNCITED — `Array[T]` construction requires a `ClassTag[T]` in scope (JLS side: JLS 15.10.1): Scala's `Array[T]` needs a `ClassTag` to be CONSTRUCTED
7fcce12e4d53	catalog(uncited)	open	JS-G36	-	0	UNCITED — an override's own bounds must match the parent's, not be re-derived (JLS side: JLS 8.4.4, 8.4.2): an override's TYPE-PARAMETER BOUNDS must be copied from the parent
2a69d596b86d	catalog(uncited)	open	JS-S23	-	0	UNCITED — Scala's `assert` runs unless elided at COMPILE time by `-Xelide-below` (JLS side: JLS 14.10): `assert` is enabled at RUN TIME by `-ea` and OFF by default, so the condition is not evaluated
da9fdd090960	catalog(uncited)	partial	JS-C07	-	0	UNCITED — a Scala object initialises on first access to any member (JLS side: JLS 12.4.1): JLS's class-initialisation TRIGGER list vs Scala's uniform accessor trigger
46945079273e	catalog(uncited)	partial	JS-C10	-	0	UNCITED — a scala module in a MUTUAL cycle has no MODULE$ yet, and throws (JLS side: JLS 12.4.2): circular class initialisation delivers DEFAULT values on the same thread
3eb95dacff41	catalog(uncited)	partial	JS-C13	-	0	UNCITED — a Scala class body IS its constructor, so the sequence is an emission order (JLS side: JLS 12.5): JLS 12.5's instance-creation sequence, whole
b6cd5a2dc738	catalog(uncited)	partial	JS-C17	-	0	UNCITED — the anonymous class carries its captures the same way (JLS side: JLS 8.6, 15.9.5): double-brace initialisation is an anonymous subclass plus an instance initialiser
d905aea93fab	catalog(uncited)	partial	JS-C21	-	0	UNCITED — an overload defined later in the file is not visible to an earlier one (JLS side: JLS 8.8.8, 15.9.3): constructor overload resolution, against Scala's textual-anteriority rule
e1fb5d56403a	catalog(uncited)	partial	JS-C22	-	0	UNCITED — Scala resolves in one phase, with implicit conversions and defaults in scope (JLS side: JLS 15.12.2): Java's THREE-PHASE applicability (strict, then loose, then varargs) has no Scala counterpart
333708aa11b1	catalog(uncited)	partial	JS-C23	-	0	UNCITED — the relative-weight rule prefers the non-polymorphic alternative (JLS side: JLS 15.12.2.5): most-specific tie-break: Scala prefers a NON-GENERIC alternative and Java does not
ae5cfa19d12e	catalog(uncited)	partial	JS-C33	-	0	UNCITED — linearization picks the last mixin, which is not Java's answer (JLS side: JLS 9.4.1): the interface default-method diamond is resolved by JLS's two rules, not by trait linearization
a340c7c8bf95	catalog(uncited)	partial	JS-C40	-	0	UNCITED — an anonymous subclass per constant (JLS side: JLS 8.9.1): enum constants with PER-CONSTANT class bodies
81408e8bc1b8	catalog(uncited)	partial	JS-C44	-	0	UNCITED — Scala has no `non-sealed` and no explicit `permits`; `sealed` restricts extension to the declaring FILE (JLS side: JLS 8.1.1.2, 9.1.1.4): `sealed` / `non-sealed` / `permits`
cc2a0541da83	catalog(uncited)	partial	JS-E06	-	0	UNCITED — `asInstanceOf` converts at a statically primitive type and checks otherwise (JLS side: JLS 5.5): a primitive cast is a CONVERSION in Java and an assertion in Scala once a phase has retyped the value
fd095324d8b5	catalog(uncited)	partial	JS-E07	-	0	UNCITED — weak conformance does not apply at a type-parameter slot (JLS side: JLS 5.6.2): binary numeric promotion does not reach a GENERIC call boundary
5825ef13bc59	catalog(uncited)	partial	JS-G14	-	0	UNCITED — the target type of the boxing is the wrapper class (JLS side: JLS 5.1.7, 5.3): a primitive at a generic slot boxes to the WRAPPER, not to the formal
6b82c730de56	catalog(uncited)	partial	JS-G20	-	0	UNCITED — the JLS timing is automatic; the retyping interaction is not (JLS side: JLS 5.5, 5.1.9): an unchecked cast's TIMING — a cast that only becomes impossible AFTER a retyping
9a63f98ef44f	catalog(uncited)	partial	JS-G21	-	0	UNCITED — Scala patterns bind, but the binding's SCOPE has no image (JLS side: JLS 4.7, 15.20.2): `instanceof` is restricted to REIFIABLE types, and SE16 added a pattern binding
e445206dd30c	catalog(uncited)	partial	JS-G41	-	0	UNCITED — no `@SafeVarargs` and no unchecked-vararg warning exist, so the unsoundness is carried over unmarked (JLS side: JLS 9.6.4.7, 4.12.2): `@SafeVarargs` and heap pollution
c059d1a7be30	catalog(uncited)	partial	JS-S10	-	0	UNCITED — a scala typed pattern is the image; a record pattern has none (JLS side: JLS 14.11.1, 14.30): pattern and record switch, with sealed exhaustiveness
c04d5171b5d5	catalog(uncited)	partial	JS-S12	-	0	UNCITED — the same rule; what is missing is a test of it (JLS side: JLS 14.20.2): a `finally` completing abruptly DISCARDS the try's own abrupt completion
e99b4ca06c8d	catalog(uncited)	partial	JS-S19	-	0	UNCITED — Scala requires an initialiser instead, so the analysis has no image (JLS side: JLS 16): definite assignment for LOCALS — Java rejects a read before assignment
3aec4136cd71	catalog(uncited)	refused	JS-G10	-	0	UNCITED — no faithful Scala image exists (JLS side: JLS 4.8, 15.9.5): a RAW anonymous class WITH a body
61dcbf0d631c	catalog(uncited)	refused	JS-G11	-	0	UNCITED — a genuine expressiveness limit; four closing attempts measured worse (JLS side: JLS 4.5, 4.8): a partially-nameable F-BOUNDED raw fill
b84d60686b5d	catalog(undischarged)	declared open	JS-C12	com/badlogic/gdx/graphics/g3d/utils/AnimationControllerTest.java	14	ValDef/Either lowered 589 time(s) without consulting it — a FORWARD REFERENCE to a later field is a Java compile error and a silent default read in Scala
0b211cc88222	catalog(undischarged)	declared open	JS-E17	../src/com/badlogic/gdx/InputEventQueue.java	55	CtOperatorAssignment/Statement lowered 1735 time(s) without consulting it — a compound assignment and `++`/`--` evaluate the LVALUE ONCE — its array reference, its index, its target
11e0d91a4ec9	catalog(undischarged)	declared open	JS-G02	<synthetic>	0	CtWildcardReference/Either lowered 1077 time(s) without consulting it — CAPTURE CONVERSION relates two uses of one wildcard in a single expression
231737e8cc4f	catalog(undischarged)	declared open	JS-G16	com/badlogic/gdx/math/BSplineTest.java	11	NewArray/Either lowered 429 time(s) without consulting it — Scala's `Array[T]` needs a `ClassTag` to be CONSTRUCTED
d8ac88cf4620	catalog(undischarged)	declared open	JS-G36	com/badlogic/gdx/graphics/g3d/utils/AnimationControllerTest.java	55	DefDef/Either lowered 38 time(s) without consulting it — an override's TYPE-PARAMETER BOUNDS must be copied from the parent
726c61e5fad4	catalog(undischarged)	declared open	JS-S23	com/badlogic/gdx/utils/LongQueueTest.java	182	Assert/Either lowered 4 time(s) without consulting it — `assert` is enabled at RUN TIME by `-ea` and OFF by default, so the condition is not evaluated
e7a64517164a	catalog(unmechanised)	absent	JS-C43	-	0	no arm is aware a record was there — CtRecord extends CtClass, so the class arm takes it and nothing consults `isRecord`; what the PROBE then measured is that the absorption is not silent, since the emitted class extends `java.lang.Record` with three abstract members unimplemented and stops compiling at §3's gate. `SpoonKinds.absent` records the kind against this row and `NodeKindTotalitySpec` pins it, which is the instrument that measures the family: Java `record`
17de2f733972	catalog(unmechanised)	partial	JS-G20	-	0	the row is per-phase DISCIPLINE across every retyping phase rather than one mechanism, so there is no dispatch and no single phase that could own the citation; what measures it is the `collection-retarget` lane (`RetargetBoundaryCheck`), which runs beside the obligation log and not through it: an unchecked cast's TIMING — a cast that only becomes impossible AFTER a retyping
6c4d695fa9eb	catalog(unreached)	handled	JS-C30	-	0	never reached by this port — SpoonTir.stmtArm's CtClass arm -> SpoonTir.classDef with the enclosing EXECUTABLE as owner and SpoonTir.localName for java's source name; the anonymous-class body wiring reused verbatim for captures and for `this`; StandardTraversal.allClassDefs, which is what every whole-program pass walks to reach it at all: method-LOCAL named classes
598b3ef5cbfd	catalog(unreached)	handled	JS-C42	-	0	never reached by this port — CollectionsTransform.typeMap sends both to balticporter.runtime.JavaEnumMap/JavaEnumSet, which order by ordinal; JavaEnumCollectionsSpec asserts the order against an insertion order that would expose a stdlib map: `EnumMap`/`EnumSet` GUARANTEE declaration-order iteration
8230f0326cf9	catalog(unreached)	handled	JS-G33	-	0	never reached by this port — TirEmitter.samAscribed: SAM conversion eligibility
7212fc4560fd	catalog(unreached)	handled	JS-S02	-	0	never reached by this port — Tir.Tree.Labeled; TirEmitter's Tree.Labeled arm and labelNeedsBoundary: a LABEL sits on any statement, not only on a loop
1eaf99ddc6bc	catalog(unreached)	handled	JS-S06	-	0	never reached by this port — TirEmitter.matchStr and TirEmitter.caseNeedsBoundary: an unlabelled `break` in the MIDDLE of a case ends the CASE
30b7d9c5f44f	catalog(unreached)	handled	JS-S08	-	0	never reached by this port — TirEmitter.matchStr's synthesised `case null` throw; SwitchNullCheck: a `null` selector throws NPE IMPLICITLY — a classic switch has no `case null` to opt out with
0b212b837e2a	catalog(unreached)	handled	JS-S09	-	0	never reached by this port — SpoonTir.switchExpr — no fall-out arm, since the JLS makes a switch expression exhaustive; `yield` peeled at the tail and carried as Tree.Yield elsewhere, which TirEmitter.matchStr wraps in a value-carrying arm boundary: switch EXPRESSIONS and `yield`
899ecbae6578	catalog(unreached)	open	JS-C12	-	0	never reached by this port — nothing detects it; order preservation is the only mitigation, and TirEmitter.orderBody's `forward reference` note is about promoted LOCALS: a FORWARD REFERENCE to a later field is a Java compile error and a silent default read in Scala
f32a5ad99295	catalog(unreached)	open	JS-E17	-	0	never reached by this port — SpoonTir.stmtArm's CtOperatorAssignment and CtUnaryOperator arms, and exprArm's twins — each translates the lvalue once and USES the translation twice: a compound assignment and `++`/`--` evaluate the LVALUE ONCE — its array reference, its index, its target
44fa26dac023	catalog(unreached)	open	JS-G02	-	0	never reached by this port — no rewrite exists; the fix is local (bind to a named local) and none is synthesised: CAPTURE CONVERSION relates two uses of one wildcard in a single expression
8a5797530e5d	catalog(unreached)	open	JS-G16	-	0	never reached by this port — TirEmitter's Tree.NewArray arm is where the construction is written and where the tag would have to be; RewriteTrace's scaladoc names this as the canonical hand-built rewrite, and nothing synthesises it. LATENT rather than dormant: java forbids `new T[n]`, and the one path that MINTS a NewArray (SpoonTir.varargPack) resolves a concrete element type first: Scala's `Array[T]` needs a `ClassTag` to be CONSTRUCTED
5b2447d63d6a	catalog(unreached)	open	JS-G36	-	0	never reached by this port — no symbol copies parent bounds; SpoonTir.erasureOfFormal is per-declaration: an override's TYPE-PARAMETER BOUNDS must be copied from the parent
4f1a6f635368	catalog(unreached)	open	JS-S23	-	0	never reached by this port — SpoonTir's CtAssert -> Tir.Tree.Assert -> TirEmitter's unconditional `assert(...)`; no decision, no note, no check: `assert` is enabled at RUN TIME by `-ea` and OFF by default, so the condition is not evaluated
ee92cd6fca6a	catalog(unreached)	partial	JS-G21	-	0	never reached by this port — Tir.Tree.InstanceOf; SpoonTir's instanceof arm marks a CtPattern operand rather than throwing: `instanceof` is restricted to REIFIABLE types, and SE16 added a pattern binding
5595b61bb11b	context-seam	self-supplied	com.badlogic.gdx.graphics.g3d.utils.AnimationControllerTest	com/badlogic/gdx/graphics/g3d/utils/AnimationControllerTest.java	14	not threaded: the port declared this type framework-instantiated, so it takes the context from a `given` member of its own rather than from a constructor parameter no reflective instantiation could supply [key=com.badlogic.gdx.graphics.g3d.utils.AnimationControllerTest]
8c6e1d18a88f	dependency-coverage(all)	java.util.Locale	?#locale	../src/com/badlogic/gdx/assets/loaders/I18NBundleLoader.java	92	MemberType — ScalaJs needs io.github.cquiroz::scala-java-locales:1.5.4; ScalaNative needs io.github.cquiroz::scala-java-locales:1.5.4. This port declares 0 dependency/ies and no `verdictOverrides` entry for JS-L65: the same unpublished-stub story on Scala.js (its default is ROOT) and absent on Native. The replacement is CLDR-backed at a NEWER CLDR than the JDK's, so locale-derived STRINGS can differ from the JVM's even where the API matches
23a9096b3525	dependency-coverage(all)	java.util.Locale	@1340#createBundle(com.badlogic.gdx.files.FileHandle,java.util.Locale)#locale	../src/com/badlogic/gdx/utils/I18NBundle.java	130	MemberType — ScalaJs needs io.github.cquiroz::scala-java-locales:1.5.4; ScalaNative needs io.github.cquiroz::scala-java-locales:1.5.4. This port declares 0 dependency/ies and no `verdictOverrides` entry for JS-L65: the same unpublished-stub story on Scala.js (its default is ROOT) and absent on Native. The replacement is CLDR-backed at a NEWER CLDR than the JDK's, so locale-derived STRINGS can differ from the JVM's even where the API matches
f35e4980efac	dependency-coverage(all)	java.util.Locale	@1340#createBundle(com.badlogic.gdx.files.FileHandle,java.util.Locale,java.lang.String)#locale	../src/com/badlogic/gdx/utils/I18NBundle.java	154	MemberType — ScalaJs needs io.github.cquiroz::scala-java-locales:1.5.4; ScalaNative needs io.github.cquiroz::scala-java-locales:1.5.4. This port declares 0 dependency/ies and no `verdictOverrides` entry for JS-L65: the same unpublished-stub story on Scala.js (its default is ROOT) and absent on Native. The replacement is CLDR-backed at a NEWER CLDR than the JDK's, so locale-derived STRINGS can differ from the JVM's even where the API matches
f73cb14bab5c	dependency-coverage(all)	java.util.Locale	@1340#createBundleImpl(com.badlogic.gdx.files.FileHandle,java.util.Locale,java.lang.String)#locale	../src/com/badlogic/gdx/utils/I18NBundle.java	158	MemberType — ScalaJs needs io.github.cquiroz::scala-java-locales:1.5.4; ScalaNative needs io.github.cquiroz::scala-java-locales:1.5.4. This port declares 0 dependency/ies and no `verdictOverrides` entry for JS-L65: the same unpublished-stub story on Scala.js (its default is ROOT) and absent on Native. The replacement is CLDR-backed at a NEWER CLDR than the JDK's, so locale-derived STRINGS can differ from the JVM's even where the API matches
b28e860503b2	dependency-coverage(all)	java.util.Locale	@1340#getCandidateLocales(java.util.Locale)#locale	../src/com/badlogic/gdx/utils/I18NBundle.java	257	MemberType — ScalaJs needs io.github.cquiroz::scala-java-locales:1.5.4; ScalaNative needs io.github.cquiroz::scala-java-locales:1.5.4. This port declares 0 dependency/ies and no `verdictOverrides` entry for JS-L65: the same unpublished-stub story on Scala.js (its default is ROOT) and absent on Native. The replacement is CLDR-backed at a NEWER CLDR than the JDK's, so locale-derived STRINGS can differ from the JVM's even where the API matches
1062d1fbf363	dependency-coverage(all)	java.util.Locale	@1340#getFallbackLocale(java.util.Locale)#locale	../src/com/badlogic/gdx/utils/I18NBundle.java	289	MemberType — ScalaJs needs io.github.cquiroz::scala-java-locales:1.5.4; ScalaNative needs io.github.cquiroz::scala-java-locales:1.5.4. This port declares 0 dependency/ies and no `verdictOverrides` entry for JS-L65: the same unpublished-stub story on Scala.js (its default is ROOT) and absent on Native. The replacement is CLDR-backed at a NEWER CLDR than the JDK's, so locale-derived STRINGS can differ from the JVM's even where the API matches
1a43594299d3	dependency-coverage(all)	java.util.Locale	@1340#loadBundle(com.badlogic.gdx.files.FileHandle,java.lang.String,java.util.Locale)#targetLocale	../src/com/badlogic/gdx/utils/I18NBundle.java	316	MemberType — ScalaJs needs io.github.cquiroz::scala-java-locales:1.5.4; ScalaNative needs io.github.cquiroz::scala-java-locales:1.5.4. This port declares 0 dependency/ies and no `verdictOverrides` entry for JS-L65: the same unpublished-stub story on Scala.js (its default is ROOT) and absent on Native. The replacement is CLDR-backed at a NEWER CLDR than the JDK's, so locale-derived STRINGS can differ from the JVM's even where the API matches
829eafaed3c8	dependency-coverage(all)	java.util.Locale	@1340#loadBundleChain(com.badlogic.gdx.files.FileHandle,java.lang.String,java.util.List,int,com.badlogic.gdx.utils.I18NBundle)#candidateLocales	../src/com/badlogic/gdx/utils/I18NBundle.java	294	TypeArg — ScalaJs needs io.github.cquiroz::scala-java-locales:1.5.4; ScalaNative needs io.github.cquiroz::scala-java-locales:1.5.4. This port declares 0 dependency/ies and no `verdictOverrides` entry for JS-L65: the same unpublished-stub story on Scala.js (its default is ROOT) and absent on Native. The replacement is CLDR-backed at a NEWER CLDR than the JDK's, so locale-derived STRINGS can differ from the JVM's even where the API matches
fba1d4063332	dependency-coverage(all)	java.util.Locale	@1340#setLocale(java.util.Locale)#locale	../src/com/badlogic/gdx/utils/I18NBundle.java	412	MemberType — ScalaJs needs io.github.cquiroz::scala-java-locales:1.5.4; ScalaNative needs io.github.cquiroz::scala-java-locales:1.5.4. This port declares 0 dependency/ies and no `verdictOverrides` entry for JS-L65: the same unpublished-stub story on Scala.js (its default is ROOT) and absent on Native. The replacement is CLDR-backed at a NEWER CLDR than the JDK's, so locale-derived STRINGS can differ from the JVM's even where the API matches
9ced5aa3e3dd	dependency-coverage(all)	java.util.Locale	@1340#toFileHandle(com.badlogic.gdx.files.FileHandle,java.util.Locale)#locale	../src/com/badlogic/gdx/utils/I18NBundle.java	380	MemberType — ScalaJs needs io.github.cquiroz::scala-java-locales:1.5.4; ScalaNative needs io.github.cquiroz::scala-java-locales:1.5.4. This port declares 0 dependency/ies and no `verdictOverrides` entry for JS-L65: the same unpublished-stub story on Scala.js (its default is ROOT) and absent on Native. The replacement is CLDR-backed at a NEWER CLDR than the JDK's, so locale-derived STRINGS can differ from the JVM's even where the API matches
